,Unnamed: 0,app,google_score,reviews,user_grade
206,212,Pronosoft Store,4.4,Application très utile et complète pour les amateurs de football et surtout pour les pronostiqueurs,4
207,213,Pronosoft Store,4.4,La version d'avant était bocoup mieux. Trop de manipulation . Avant suffiser de sélectionner en un clic. Je suis déçu de cette nouvelle version!,1
208,214,Pronosoft Store,4.4,Pourquoi est il devenu compliqué de préparer son LF 15 car la liste est coupé je préfère l'ancienne version !!??,4
209,215,Pronosoft Store,4.4,Magnifique appli super simple d'utilisation avec laquelle j'ai déjà gagné pas mal d'argent en 3 semaine d'utilisation. Je la conseille,5
210,216,Pronosoft Store,4.4,Bonne application.dommage qu.on ne puisse pas partager les tickets par SMS .,4
211,217,Pronosoft Store,4.4,"L'application beug beaucoup depuis la nouvelle version, les scores restent vierges alors que les équipes ont marqués 10 minutes avant",3
212,218,Pronosoft Store,4.4,L application à changé on ne peut plus voir les différents sports et faire des paris,1
213,219,Pronosoft Store,4.4,Bug bug bug et mensonges sur les classements le pronostic et nul et mensonger celui qui analyse les match est sois payer pour nous faire perdre soit nul comme ses pieds,1
214,220,Pronosoft Store,4.4,Super application dommage depuis quelques jour le livescore ne fonctionne plus,4
215,221,Pronosoft Store,4.4,Decu de l'ajout de pub qui sont chiante a enlever je vais repasser sur la fdj basique,2
216,222,Pronosoft Store,4.4,"Bonjour, Application au top hors mis les bug pour accédé à l'application, cela m'indique que je n'est pas de connexion internet alors que mon réseau fonctionne trés bien, cela m'arrive régulièrement. Concernant les pronos NBA pour les performances joueur, le faite de combiné 2marqueur pour plus de 49 points ce n'est vraiment pas le top serait-il possible de modifiés ça ? Pouvoir choisir le nombres de points marquer pour chaque joueur en individuel. Cordialement.",4
217,223,Pronosoft Store,4.4,Gagnerais a être rafraîchi mais pour plus de simplicité lourds par rapport a celui de la Française des jeux PS LS tipser je sais tjr pas ces quoi heureusement que y'a les raccourcis sur les côtés sa fais des fouiller en plus alors que si on mettais en premier passage le plus utilisé (s) devant sa serais mieux que des PS LS mais je recommande,3
218,224,Pronosoft Store,4.4,"Génération d'un flash code par grille jouée en lieu et place d'un flash code pour plusieurs grilles. Ce n'est pas pratique quand on passe dans un point de vente pour valider ses grilles. Exemple, j'ai joué 12 grilles ce week-end sur le loto foot 15, donc 12 flash codes à valider...",2
219,225,Pronosoft Store,4.4,l'appli est toujours bonne par contre les pronostiqueurs chez vous sont vraiment très mauvais !,3
220,226,Pronosoft Store,4.4,"Bonjour,je viens de telecharger l'appli pour voir les prono foot mais j'avoue que je ne comprends pas bien au niveau des couleurs.de plus je suis daltonien et je distingue tres mal les differences de couleur sur votre appli.est-il possible de m'expliquer comment ça marche? Ps:un mode daltonien serait une bonne idée",5
221,227,Pronosoft Store,4.4,J'aime beaucoup l'appli mais des fois j'ai l'impression que tout est fait pour qu'on perd. On a un 1N les deux équipes marques (oui ou nom) mais on a jamais un prono 1N et plus de 3but et d'autre pronostic qui son jamais présent. Vous pouvez faire mieux merci de voir ça ! ✌️,3
222,228,Pronosoft Store,4.4,Bug de connexion. les côte en double chance qui sont tellement basse que tu doute a parié sur Betclic je comprends pas prk les côte sont haute et ici si ta pas 100€ ta pas de benef franchement faite quelques pour vos cote,2
223,229,Pronosoft Store,4.4,Bonjour on peut plus régler les réglages il y a des problèmes sur votre application,1
224,230,Pronosoft Store,4.4,"En soit une bonne application mais quelques lacunes. Il manque dans les systèmes les combo comme lucky 31 , Canadian , Heinz etc.. Une amélioration serait la bien venu.",4
225,231,Pronosoft Store,4.4,"Bonjour, vous avez de gros problèmes avec certains ticket qui sont susceptible de passer; ou votre système créer des erreurs tout seuls; comme un buteur et equipe qui gagne 4-2 avec le buteur en question et le ticket ne ce valide pas, je peut vous dire en tant que parieur sa fou les boules et c'est souvents le même problème.... merci de pas prendre les joueurs pour des cons, cordialement. Faite attention a tout sa* sinon le système de pronosoft et très bie; mais a ne pas jouer chez vous.",3
226,232,Pronosoft Store,4.4,"Super application, facile et complète, le seule soucis c'est que les matchs de la veille sa aurait été super si nous pouvions consulter les résultats. Sinon bonne appli",5
227,233,Pronosoft Store,4.4,"Vos pronostics sont trop mauvais, vous avez même un tableau de vos perte/gain de vos ticket pronosoft qui nous montre clairement un négatif de l'année,a revoir, à part ca cest une super appli",3
228,234,Pronosoft Store,4.4,"Problèmes pour suivre les livescore PS. Affiche pas de connection internet.... Sinon bien pour preparer tranquillement les ticket des Paris et L7\u0026L15, Bien pour suivre les matchs de foot en temps réels par compétitions ( quand Livescore PS fonctionne)",4
229,235,UEFA Champions League : scores en direct et actu,4.6,C'est une application vraiment intéressante qui nous donne tous les resultats de la League des Champions. Pour moi cette application mérite vraiment les 5 étoiles. Vive l' UEFA Champions League!!!!!!!!!!!!!!!!!!!!!,5
230,236,UEFA Champions League : scores en direct et actu,4.6,"Je le trouve très bien comme, App ils nous permettre de connaître toutes les maths, c'est une excellente application formidable pour tout renseignement supplémentaire j'apprécie énormément cette application",3
231,237,UEFA Champions League : scores en direct et actu,4.6,J'adore votre application il est très bon.le seul problème est que on ne peut pas rentré dans l'application hors connexion pour même vérifié le calendrier des matchs c'est pas de tout bien.,4
232,238,UEFA Champions League : scores en direct et actu,4.6,C'est trop génial cette appli comme ça à chaque fois qu'il y aura des matchs du PSG et de Rennes tous les mardis et mercredis soir et ça permet de voir les scores,5
233,239,UEFA Champions League : scores en direct et actu,4.6,"Connaître les résultats, les compo d'équipe, les matchs joués cette appli est complète et permets de ne rien louper. Super 😃",4
234,240,UEFA Champions League : scores en direct et actu,4.6,J'ai aimé on se croirait dans la ligue des champions même très bonne application sauf que je ne suis pas encore allé très Loin avec pour mieux voir,5
235,241,UEFA Champions League : scores en direct et actu,4.6,Meilleure ça m'aide à bien consulter les résultats et les informations de l'UEFA Champions League,5
236,242,UEFA Champions League : scores en direct et actu,4.6,Très bonne application pour les intéressés du foot je conseille très fortement,5
237,243,UEFA Champions League : scores en direct et actu,4.6,"Génial comme appli, agréable aux yeux, belles couleurs. Très complète en infos ; vidéos, textes. Cette application donne envie de la consulter.",5
238,244,UEFA Champions League : scores en direct et actu,4.6,"Cette appli gagnerait une étoile si elle proposait la possibilité d'enregistrer la date et heure d'une rencontre dans nos calendriers, comme le permet l'appli ligne 1",3
239,245,UEFA Champions League : scores en direct et actu,4.6,"Je le découvre ! Très intéressant comme appli, assez bien détaillé",5
240,246,UEFA Champions League : scores en direct et actu,4.6,Trop cool mais excuse mais pourquoi accès de créer un compte ne marche pas ?,4
241,247,UEFA Champions League : scores en direct et actu,4.6,Super très bonne application je le conseille au gens qui aime le foot,5
242,248,UEFA Champions League : scores en direct et actu,4.6,J'aime vraiment cette application ces pouqoi que je donne cinq étoile mes qelle que chose qui me derranje cette application mareche avc connexion,5
243,249,UEFA Champions League : scores en direct et actu,4.6,L'application est superbe mais ça serait mieux si on pouvait regarder les matchs en direct,4
244,250,UEFA Champions League : scores en direct et actu,4.6,Une meilleure application pour suivre tous les événements de l'UEFA,4
245,251,UEFA Champions League : scores en direct et actu,4.6,Cette application est tres bien. Car elle intergre en son sain toutes l'historiques de la league des championt.,2
246,252,UEFA Champions League : scores en direct et actu,4.6,Permet d'acceder aux informations sur le match en cours .très pratique,4
247,253,UEFA Champions League : scores en direct et actu,4.6,"Il me permet d'être informé en temps réel, il fonctionne à merveille.",5
248,254,UEFA Champions League : scores en direct et actu,4.6,On aimerait regarder les match en direct sur cette application essayer d'améliorer un peu,5
249,255,UEFA Champions League : scores en direct et actu,4.6,UEFA Champions est très très bien et fort,5
250,256,UEFA Champions League : scores en direct et actu,4.6,Normalement on ne devrai pas jouer avec la connexion cest débil,1
251,257,UEFA Champions League : scores en direct et actu,4.6,J'aime trop cette app met on peut regarde les match en direct,5
252,258,UEFA Champions League : scores en direct et actu,4.6,L'application est parfait très sympa mais le seul truc qui nous embête c qu'on ne peut pas voir les match donc s'il te plaît tu peut diffuser les match sur l'application??🙏🙏🙏🙏,5
253,259,UEFA Champions League : scores en direct et actu,4.6,Application simple parfaite pour les fans de Ligue des Champions et très bonne information,5
254,260,UEFA Champions League : scores en direct et actu,4.6,"Belle application, s'il vous plaît commencer à diffuser les matchs en direct sur l'application.",4
